id	occurrenceID	measurementType	measurementTypeID	measurementValue	measurementUnit	measurementUnitID
HAEDAT:JP-05:JP-19-008	HAEDAT:JP-05:JP-19-008:causative:12477	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1,120,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:JP-05:JP-19-008	HAEDAT:JP-05:JP-19-008:causative:12478	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	4,000,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:JP-05:JP-19-009	HAEDAT:JP-05:JP-19-009:causative:12479	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	18,600,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:JP-05:JP-19-010	HAEDAT:JP-05:JP-19-010:causative:12484	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	3,000,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:JP-05:JP-19-011	HAEDAT:JP-05:JP-19-011:causative:12481	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	17,000,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:JP-05:JP-19-012	HAEDAT:JP-05:JP-19-012:causative:12482	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	16,000,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:JP-05:JP-19-013	HAEDAT:JP-05:JP-19-013:causative:12483	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	5,720,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:JP-04:JP-18-012	HAEDAT:JP-04:JP-18-012:causative:12490	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	37,000,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-08:US-11-029	HAEDAT:US-08:US-11-029:causative:12556	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1,700,391	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:GB-15:GB-80-001	HAEDAT:GB-15:GB-80-001:causative:13073	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	20,000,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:GB-21:GB-01-026	HAEDAT:GB-21:GB-01-026:causative:13071	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1,000,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:GB-20:GB-01-027	HAEDAT:GB-20:GB-01-027:causative:13072	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	9,000,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:GB-21:GB-01-027	HAEDAT:GB-21:GB-01-027:causative:13072	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	9,000,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NAM-01:NA-04-001	HAEDAT:NAM-01:NA-04-001:causative:12567	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	~62661.9	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NO-12:NO-20-007	HAEDAT:NO-12:NO-20-007:causative:12568	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	3880	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NAM-01:NA-65-001	HAEDAT:NAM-01:NA-65-001:causative:12572	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	15437000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:CA-37:CA-18-006	HAEDAT:CA-37:CA-18-006:causative:12582	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	9,200,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:CA-35:CA-18-014	HAEDAT:CA-35:CA-18-014:causative:12659	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	9,200,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:FR-06:FR-19-002	HAEDAT:FR-06:FR-19-002:causative:12672	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	367700	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-09:ES-06-010	HAEDAT:ES-09:ES-06-010:causative:12674	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	2200	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-10:ES-06-010	HAEDAT:ES-10:ES-06-010:causative:12674	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	2200	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-09:ES-06-011	HAEDAT:ES-09:ES-06-011:causative:12676	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	5000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-10:ES-06-011	HAEDAT:ES-10:ES-06-011:causative:12676	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	5000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-09:ES-07-002	HAEDAT:ES-09:ES-07-002:causative:12677	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	5560	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-10:ES-07-002	HAEDAT:ES-10:ES-07-002:causative:12677	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	5560	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-09:ES-07-002	HAEDAT:ES-09:ES-07-002:causative:12678	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	7360	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-10:ES-07-002	HAEDAT:ES-10:ES-07-002:causative:12678	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	7360	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-09:ES-07-003	HAEDAT:ES-09:ES-07-003:causative:12679	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	172272	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-10:ES-07-003	HAEDAT:ES-10:ES-07-003:causative:12679	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	172272	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-12:ES-07-004	HAEDAT:ES-12:ES-07-004:causative:12681	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	5200	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-13:ES-07-004	HAEDAT:ES-13:ES-07-004:causative:12681	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	5200	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-13:ES-07-005	HAEDAT:ES-13:ES-07-005:causative:12682	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	3440	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-12:ES-07-006	HAEDAT:ES-12:ES-07-006:causative:12683	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	394944	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-13:ES-07-006	HAEDAT:ES-13:ES-07-006:causative:12683	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	394944	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-14:ES-07-006	HAEDAT:ES-14:ES-07-006:causative:12683	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	394944	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:FR-06:FR-19-001	HAEDAT:FR-06:FR-19-001:causative:12686	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	52600	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:FR-06:FR-19-003	HAEDAT:FR-06:FR-19-003:causative:12690	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	196200	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:FR-07:FR-19-004	HAEDAT:FR-07:FR-19-004:causative:12688	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	166000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:FR-03:FR-19-005	HAEDAT:FR-03:FR-19-005:causative:12689	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	15800	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:FR-06:FR-19-008	HAEDAT:FR-06:FR-19-008:causative:12692	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	2200	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:FR-06:FR-19-010	HAEDAT:FR-06:FR-19-010:causative:12693	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	200	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:FR-07:FR-19-011	HAEDAT:FR-07:FR-19-011:causative:12694	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	2300	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:FR-08:FR-19-012	HAEDAT:FR-08:FR-19-012:causative:12695	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	900	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:FR-09:FR-19-013	HAEDAT:FR-09:FR-19-013:causative:12696	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	900	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:FR-12:FR-19-014	HAEDAT:FR-12:FR-19-014:causative:12697	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	600	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:FR-12:FR-19-015	HAEDAT:FR-12:FR-19-015:causative:12698	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	3600	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:FR-13:FR-19-016	HAEDAT:FR-13:FR-19-016:causative:12699	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	500	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:FR-13:FR-19-017	HAEDAT:FR-13:FR-19-017:causative:12700	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	300	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-09:ES-08-003	HAEDAT:ES-09:ES-08-003:causative:12705	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	5840	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-10:ES-08-003	HAEDAT:ES-10:ES-08-003:causative:12705	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	5840	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-09:ES-08-003	HAEDAT:ES-09:ES-08-003:causative:12706	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	12320	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-10:ES-08-003	HAEDAT:ES-10:ES-08-003:causative:12706	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	12320	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-12:ES-08-004	HAEDAT:ES-12:ES-08-004:causative:12707	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	4800	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-13:ES-08-004	HAEDAT:ES-13:ES-08-004:causative:12707	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	4800	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-14:ES-08-004	HAEDAT:ES-14:ES-08-004:causative:12707	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	4800	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-09:ES-08-005	HAEDAT:ES-09:ES-08-005:causative:12708	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	35760	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-10:ES-08-005	HAEDAT:ES-10:ES-08-005:causative:12708	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	35760	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-11:ES-08-005	HAEDAT:ES-11:ES-08-005:causative:12708	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	35760	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:GB-08:GB-06-011	HAEDAT:GB-08:GB-06-011:causative:12710	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	40	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:GB-15:GB-07-017	HAEDAT:GB-15:GB-07-017:causative:12711	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1100	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:GB-16:GB-07-017	HAEDAT:GB-16:GB-07-017:causative:12711	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1100	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-22:US-09-029	HAEDAT:US-22:US-09-029:causative:12725	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1,500,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-23:US-09-029	HAEDAT:US-23:US-09-029:causative:12725	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1,500,000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NO-07:NO-20-013	HAEDAT:NO-07:NO-20-013:causative:12788	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	200	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NO-14:NO-20-014	HAEDAT:NO-14:NO-20-014:causative:12789	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1400	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ZAF-02:ZAF-17-001	HAEDAT:ZAF-02:ZAF-17-001:causative:12792	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	611000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ZAF-02:ZAF-11-001	HAEDAT:ZAF-02:ZAF-11-001:causative:12794	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	>220000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NAM-01:NA-11-001	HAEDAT:NAM-01:NA-11-001:causative:12798	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	674000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NO-06:NO-20-016	HAEDAT:NO-06:NO-20-016:causative:12938	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	13600	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NO-06:NO-20-017	HAEDAT:NO-06:NO-20-017:causative:12939	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	240	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:US-09:US-00-019	HAEDAT:US-09:US-00-019:causative:12940	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	100000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:PT-11:PT-13-034	HAEDAT:PT-11:PT-13-034:causative:12943	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1.3x10(7) cells/L	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:NO-12:NO-20-018	HAEDAT:NO-12:NO-20-018:causative:12952	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1680	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:RU-05:RU-20-002	HAEDAT:RU-05:RU-20-002:causative:13020	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	152000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:RU-05:RU-20-003	HAEDAT:RU-05:RU-20-003:causative:13015	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	482208	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:RU-05:RU-20-004	HAEDAT:RU-05:RU-20-004:causative:13021	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	622000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:RU-12:RU-20-005	HAEDAT:RU-12:RU-20-005:causative:13022	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	2440000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-01:ES-19-002	HAEDAT:ES-01:ES-19-002:causative:13137	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	89200	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:GB-08:GB-19-002	HAEDAT:GB-08:GB-19-002:causative:13880	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1600	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-01:ES-19-006	HAEDAT:ES-01:ES-19-006:causative:13136	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1220	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:GB-08:GB-19-001	HAEDAT:GB-08:GB-19-001:causative:13877	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1240	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-01:ES-20-003	HAEDAT:ES-01:ES-20-003:causative:13140	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1040	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:BE-01:BE-20-001	HAEDAT:BE-01:BE-20-001:causative:14569	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	35000	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:UY-03:UY-17-004	HAEDAT:UY-03:UY-17-004:causative:13132	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	156300	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:VE-03:VE-14-001	HAEDAT:VE-03:VE-14-001:causative:14277	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1.003 y 1.759 células	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-22:ES-20-006	HAEDAT:ES-22:ES-20-006:causative:14148	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1.9 x106 cells/L	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-10:ES-19-022	HAEDAT:ES-10:ES-19-022:causative:13985	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	14860	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-09:ES-19-023	HAEDAT:ES-09:ES-19-023:causative:13997	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	60200	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-12:ES-19-024	HAEDAT:ES-12:ES-19-024:causative:14006	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	2480	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-12:ES-19-025	HAEDAT:ES-12:ES-19-025:causative:14007	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	5680	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-09:ES-19-026	HAEDAT:ES-09:ES-19-026:causative:13998	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	31840	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-10:ES-19-027	HAEDAT:ES-10:ES-19-027:causative:13989	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1560	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-10:ES-19-028	HAEDAT:ES-10:ES-19-028:causative:13991	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1960	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-10:ES-19-029	HAEDAT:ES-10:ES-19-029:causative:13992	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1920	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-09:ES-19-030	HAEDAT:ES-09:ES-19-030:causative:13993	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1400	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-09:ES-19-031	HAEDAT:ES-09:ES-19-031:causative:13995	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	4320	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-09:ES-19-032	HAEDAT:ES-09:ES-19-032:causative:13996	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	3200	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-12:ES-19-033	HAEDAT:ES-12:ES-19-033:causative:13999	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	12640	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-13:ES-19-034	HAEDAT:ES-13:ES-19-034:causative:14000	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	28400	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-13:ES-19-035	HAEDAT:ES-13:ES-19-035:causative:14004	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	5640	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-13:ES-19-036	HAEDAT:ES-13:ES-19-036:causative:14005	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	2560	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-10:ES-20-011	HAEDAT:ES-10:ES-20-011:causative:14009	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	24480	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-09:ES-20-012	HAEDAT:ES-09:ES-20-012:causative:14014	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	11880	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-09:ES-20-013	HAEDAT:ES-09:ES-20-013:causative:14016	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1440	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
HAEDAT:ES-09:ES-20-014	HAEDAT:ES-09:ES-20-014:causative:14015	abundance	http://vocab.nerc.ac.uk/collection/P01/current/SDBIOL01/	1760	cells per litre	http://vocab.nerc.ac.uk/collection/P06/current/UCPL/
