id	institutionCode	collectionCode	datasetName	basisOfRecord	occurrenceID	occurrenceRemarks	organismQuantity	organismQuantityType	occurrenceStatus	eventID	scientificNameID	scientificName
HAEDAT:SI-03:SI-17-005	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-17-005:causative:10902		320	cells per litre	present	HAEDAT:SI-03:SI-17-005		Karenia papilionacea
HAEDAT:SI-03:SI-17-006	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-17-006:causative:10901		130	cells per litre	present	HAEDAT:SI-03:SI-17-006		Alexandrium spp.
HAEDAT:SI-03:SI-17-006	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-17-006:causative:10900		240	cells per litre	present	HAEDAT:SI-03:SI-17-006		Karenia papilionacea
HAEDAT:SI-03:SI-17-007	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-17-007:causative:10897		240	cells per litre	present	HAEDAT:SI-03:SI-17-007		Alexandrium spp.
HAEDAT:SI-03:SI-17-007	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-17-007:causative:10896		220	cells per litre	present	HAEDAT:SI-03:SI-17-007		Karenia papilionacea
HAEDAT:SI-02:SI-05-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-02:SI-05-002:causative:11102		510	cells per litre	present	HAEDAT:SI-02:SI-05-002		Alexandrium spp.
HAEDAT:PL-02:PL-18-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PL-02:PL-18-003:causative:10685				present	HAEDAT:PL-02:PL-18-003		Nodularia spumigena Mertens in Jungers 1822
HAEDAT:PL-03:PL-18-004	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PL-03:PL-18-004:causative:10689				present	HAEDAT:PL-03:PL-18-004		Nodularia spumigena
HAEDAT:PL-01:PL-18-005	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PL-01:PL-18-005:causative:10690				present	HAEDAT:PL-01:PL-18-005		Alexandrium ostenfeldii (Paulsen) Balech et Tangen 1985
HAEDAT:ELS-04:SV-19-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ELS-04:SV-19-001:causative:10692	colonies per liter.  Colonies were counted since cells were moderately disintegrated and difficult to indentify individually	127000	cells per litre	present	HAEDAT:ELS-04:SV-19-001		Aphanizomenon sp.
HAEDAT:ITA-006:ITA-03-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ITA-006:ITA-03-002:causative:10693	unusual high concentration in the water column	1*10^6	cells per litre	present	HAEDAT:ITA-006:ITA-03-002		Ostreopsis ovata
HAEDAT:ITA-006:ITA-04-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ITA-006:ITA-04-002:causative:10695		1*10^6	cells per litre	present	HAEDAT:ITA-006:ITA-04-002		Ostreopsis ovata
HAEDAT:ITA-015:ITA-98-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ITA-015:ITA-98-001:causative:10698	Brownish gelatinous layer in the benthos, turbidity and mucilage in the water	3000 - 50000 cells/L	cells per litre	present	HAEDAT:ITA-015:ITA-98-001		Ostreopsis ovata
HAEDAT:ITA-015:ITA-00-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ITA-015:ITA-00-001:causative:10702	Brownish gelatinous layer in the benthos, turbidity and mucilage in the water			present	HAEDAT:ITA-015:ITA-00-001		Ostreopsis ovata
HAEDAT:ITA-015:ITA-01-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ITA-015:ITA-01-002:causative:10701	Brownish gelatinous layer in the benthos, turbidity and mucilage in the water	not recorded	cells per litre	present	HAEDAT:ITA-015:ITA-01-002		Ostreopsis ovata
HAEDAT:ITA-004:ITA-07-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ITA-004:ITA-07-002:causative:10706	Brownish benthic mats, microflocks in the water column	13*10^6	cells per litre	present	HAEDAT:ITA-004:ITA-07-002		Ostreopsis ovata
HAEDAT:ITA-004:ITA-08-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ITA-004:ITA-08-002:causative:10705		5*10^6	cells per litre	present	HAEDAT:ITA-004:ITA-08-002		Ostreopsis ovata
HAEDAT:SI-01:SI-10-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-01:SI-10-001:causative:11069		100	cells per litre	present	HAEDAT:SI-01:SI-10-001		Dinophysis spp.
HAEDAT:SI-01:SI-10-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-01:SI-10-002:causative:11068	2010-07-07	110	cells per litre	present	HAEDAT:SI-01:SI-10-002		Dinophysis rotundata
HAEDAT:SI-01:SI-10-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-01:SI-10-002:causative:11067	2010-06-23	470	cells per litre	present	HAEDAT:SI-01:SI-10-002		Dinophysis caudata
HAEDAT:SI-01:SI-10-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-01:SI-10-002:causative:11066	2010-06-15	170	cells per litre	present	HAEDAT:SI-01:SI-10-002		Dinophysis sacculus
HAEDAT:JP-05:JP-18-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:JP-05:JP-18-001:causative:10720		1220	cells per litre	present	HAEDAT:JP-05:JP-18-001		Chaetoceros spp.
HAEDAT:SI-01:SI-11-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-01:SI-11-003:causative:10954		1808000	cells per litre	present	HAEDAT:SI-01:SI-11-003		Pseudo-nitzschia calliantha
HAEDAT:SI-01:SI-10-028	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-01:SI-10-028:causative:11051		90	cells per litre	present	HAEDAT:SI-01:SI-10-028		Dinophysis spp.
HAEDAT:SI-01:SI-10-028	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-01:SI-10-028:causative:11050		180	cells per litre	present	HAEDAT:SI-01:SI-10-028		Dinophysis caudata
HAEDAT:SI-01:SI-10-028	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-01:SI-10-028:causative:11049		90	cells per litre	present	HAEDAT:SI-01:SI-10-028		Dinophysis rotundata
HAEDAT:SI-01:SI-10-019	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-01:SI-10-019:causative:10972		1210625	cells per litre	present	HAEDAT:SI-01:SI-10-019		Pseudo-nitzschia calliantha
HAEDAT:SI-01:SI-10-019	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-01:SI-10-019:causative:10971		1875	cells per litre	present	HAEDAT:SI-01:SI-10-019		Pseudo-nitzschia sp.
HAEDAT:SI-02:SI-10-018	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-02:SI-10-018:causative:11095		3752000	cells per litre	present	HAEDAT:SI-02:SI-10-018		Pseudo-nitzschia calliantha
HAEDAT:SI-02:SI-10-015	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-02:SI-10-015:causative:10888		2896000	cells per litre	present	HAEDAT:SI-02:SI-10-015		Pseudo-nitzschia calliantha
HAEDAT:SI-03:SI-10-025	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-10-025:causative:10965		320	cells per litre	present	HAEDAT:SI-03:SI-10-025		Alexandrium pseudogonyaulax
HAEDAT:SI-03:SI-10-025	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-10-025:causative:10964		130	cells per litre	present	HAEDAT:SI-03:SI-10-025		Dinophysis caudata
HAEDAT:SI-03:SI-10-025	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-10-025:causative:10963		90	cells per litre	present	HAEDAT:SI-03:SI-10-025		Dinophysis rotundata
HAEDAT:SI-03:SI-10-025	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-10-025:causative:10962		40	cells per litre	present	HAEDAT:SI-03:SI-10-025		Dinophysis sacculus
HAEDAT:SI-03:SI-10-025	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-10-025:causative:10961		80	cells per litre	present	HAEDAT:SI-03:SI-10-025		Lingulodinium polyedra
HAEDAT:SI-03:SI-10-025	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-10-025:causative:10960		50	cells per litre	present	HAEDAT:SI-03:SI-10-025		Dinophysis sacculus
HAEDAT:SI-03:SI-10-017	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-10-017:causative:11052		1603000	cells per litre	present	HAEDAT:SI-03:SI-10-017		Pseudo-nitzschia calliantha
HAEDAT:SI-03:SI-10-011	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-10-011:causative:10977		514500	cells per litre	present	HAEDAT:SI-03:SI-10-011		Pseudo-nitzschia calliantha
HAEDAT:SI-03:SI-10-011	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-10-011:causative:10978		560	cells per litre	present	HAEDAT:SI-03:SI-10-011		Dinophysis caudata
HAEDAT:SI-03:SI-06-005	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-06-005:causative:10997		655000	cells per litre	present	HAEDAT:SI-03:SI-06-005		Pseudo-nitzschia calliantha Lundholm et al. 2003
HAEDAT:SI-02:SI-17-004	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-02:SI-17-004:causative:11010	2017-10-02	100	cells per litre	present	HAEDAT:SI-02:SI-17-004		Dinophysis spp.
HAEDAT:JP-05:JP-18-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:JP-05:JP-18-003:causative:10797		34,400	cells per litre	present	HAEDAT:JP-05:JP-18-003		Karenia mikimotoi
HAEDAT:JP-05:JP-18-004	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:JP-05:JP-18-004:causative:10798		31,400	cells per litre	present	HAEDAT:JP-05:JP-18-004		Karenia mikimotoi
HAEDAT:JP-05:JP-18-005	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:JP-05:JP-18-005:causative:10799		1,600	cells per litre	present	HAEDAT:JP-05:JP-18-005		Karenia mikimotoi
HAEDAT:JP-05:JP-18-006	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:JP-05:JP-18-006:causative:10800		198	cells per litre	present	HAEDAT:JP-05:JP-18-006		Chattonella spp.
HAEDAT:JP-05:JP-18-007	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:JP-05:JP-18-007:causative:10801		6,520	cells per litre	present	HAEDAT:JP-05:JP-18-007		Chaetoceros spp.
HAEDAT:JP-05:JP-18-008	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:JP-05:JP-18-008:causative:10802		12,180	cells per litre	present	HAEDAT:JP-05:JP-18-008		Chaetoceros spp.
HAEDAT:JP-05:JP-18-009	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:JP-05:JP-18-009:causative:10803		14,000	cells per litre	present	HAEDAT:JP-05:JP-18-009		Chaetoceros spp.
HAEDAT:JP-05:JP-18-010	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:JP-05:JP-18-010:causative:10804		21,667	cells per litre	present	HAEDAT:JP-05:JP-18-010		Karenia digitata Yang et al. 2000
HAEDAT:JP-04:JP-18-013	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:JP-04:JP-18-013:causative:12488		84,000,000	cells per litre	present	HAEDAT:JP-04:JP-18-013		Karenia mikimotoi
HAEDAT:JP-04:JP-18-014	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:JP-04:JP-18-014:causative:12491		37,000,000	cells per litre	present	HAEDAT:JP-04:JP-18-014		Prorocentrum triestinum
HAEDAT:JP-04:JP-18-015	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:JP-04:JP-18-015:causative:12492		22,000,000	cells per litre	present	HAEDAT:JP-04:JP-18-015		Karenia mikimotoi
HAEDAT:JP-03:JP-18-016	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:JP-03:JP-18-016:causative:10810		2057	cells per litre	present	HAEDAT:JP-03:JP-18-016		Heterosigma akashiwo
HAEDAT:JP-05:JP-18-017	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:JP-05:JP-18-017:causative:10811		40000	cells per litre	present	HAEDAT:JP-05:JP-18-017		Prorocentrum dentatum
HAEDAT:JP-05:JP-18-018	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:JP-05:JP-18-018:causative:10812		300	cells per litre	present	HAEDAT:JP-05:JP-18-018		Chattonella sp.
HAEDAT:JP-04:JP-18-019	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:JP-04:JP-18-019:causative:10813		77750	cells per litre	present	HAEDAT:JP-04:JP-18-019		Heterosigma akashiwo
HAEDAT:SI-01:SI-99-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-01:SI-99-001:causative:11005		55	cells per litre	present	HAEDAT:SI-01:SI-99-001		Phalacroma rotundatum (Claparède et Lachmann) Kofoid et Michener 1911
HAEDAT:SI-01:SI-99-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-01:SI-99-001:causative:11006		77	cells per litre	present	HAEDAT:SI-01:SI-99-001		Dinophysis sacculus
HAEDAT:SI-02:SI-99-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-02:SI-99-002:causative:11002		108	cells per litre	present	HAEDAT:SI-02:SI-99-002		Dinophysis caudata
HAEDAT:SI-02:SI-99-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-02:SI-99-002:causative:11003		55	cells per litre	present	HAEDAT:SI-02:SI-99-002		Dinophysis fortii
HAEDAT:SI-02:SI-99-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-02:SI-99-002:causative:11004		75	cells per litre	present	HAEDAT:SI-02:SI-99-002		Phalacroma rotundatum (Claparède et Lachmann) Kofoid et Michener 1911
HAEDAT:SI-01:SI-02-004	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-01:SI-02-004:causative:11106		214	cells per litre	present	HAEDAT:SI-01:SI-02-004		Dinophysis spp.
HAEDAT:SI-01:SI-09-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-01:SI-09-001:causative:11073	2009-06-18	480	cells per litre	present	HAEDAT:SI-01:SI-09-001		Dinophysis sacculus
HAEDAT:SI-02:SI-16-007	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-02:SI-16-007:causative:11018		130	cells per litre	present	HAEDAT:SI-02:SI-16-007		Dinophysis fortii
HAEDAT:SI-02:SI-16-007	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-02:SI-16-007:causative:11017		90	cells per litre	present	HAEDAT:SI-02:SI-16-007		Dinophysis spp.
HAEDAT:SI-02:SI-15-006	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-02:SI-15-006:causative:11028		170	cells per litre	present	HAEDAT:SI-02:SI-15-006		Dinophysis spp.
HAEDAT:SI-03:SI-17-008	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-17-008:causative:10895		250	cells per litre	present	HAEDAT:SI-03:SI-17-008		Dinophysis fortii
HAEDAT:SI-03:SI-16-008	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-16-008:causative:11021		370	cells per litre	present	HAEDAT:SI-03:SI-16-008		Dinophysis fortii
HAEDAT:SI-03:SI-16-008	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-16-008:causative:11022		40	cells per litre	present	HAEDAT:SI-03:SI-16-008		Dinophysis caudata
HAEDAT:SI-03:SI-16-008	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-16-008:causative:11023		30	cells per litre	present	HAEDAT:SI-03:SI-16-008		Phalacroma rotundatum (Claparède et Lachmann) Kofoid et Michener 1911
HAEDAT:SI-03:SI-16-008	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-16-008:causative:11024		40	cells per litre	present	HAEDAT:SI-03:SI-16-008		Dinophysis tripos
HAEDAT:SI-03:SI-16-006	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-16-006:causative:10905		950	cells per litre	present	HAEDAT:SI-03:SI-16-006		Dinophysis fortii
HAEDAT:SI-03:SI-16-006	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-16-006:causative:10904		180	cells per litre	present	HAEDAT:SI-03:SI-16-006		Lingulodinium polyedra
HAEDAT:SI-03:SI-15-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-15-003:causative:11038		270	cells per litre	present	HAEDAT:SI-03:SI-15-003		Dinophysis fortii
HAEDAT:SI-03:SI-15-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-15-003:causative:11037		80	cells per litre	present	HAEDAT:SI-03:SI-15-003		Dinophysis caudata
HAEDAT:SI-03:SI-09-010	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-09-010:causative:10985		380	cells per litre	present	HAEDAT:SI-03:SI-09-010		Lingulodinium polyedra
HAEDAT:SI-03:SI-09-008	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-09-008:causative:10990		670	cells per litre	present	HAEDAT:SI-03:SI-09-008		Lingulodinium polyedra
HAEDAT:SI-03:SI-08-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-08-003:causative:11075		80	cells per litre	present	HAEDAT:SI-03:SI-08-003		Dinophysis sacculus
HAEDAT:SI-03:SI-08-003	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-03:SI-08-003:causative:11074				present	HAEDAT:SI-03:SI-08-003		Alexandrium spp.
HAEDAT:SI-02:SI-10-030	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-02:SI-10-030:causative:11045		330	cells per litre	present	HAEDAT:SI-02:SI-10-030		Dinophysis caudata
HAEDAT:SI-02:SI-10-030	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-02:SI-10-030:causative:11044		720	cells per litre	present	HAEDAT:SI-02:SI-10-030		Dinophysis fortii
HAEDAT:SI-02:SI-10-030	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-02:SI-10-030:causative:11046		50	cells per litre	present	HAEDAT:SI-02:SI-10-030		Dinophysis spp.
HAEDAT:AU-16:AU-16-006	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:AU-16:AU-16-006:causative:11109				present	HAEDAT:AU-16:AU-16-006		Alexandrium pacificum R.W.Litaker, 2014
HAEDAT:SI-01:SI-15-011	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-01:SI-15-011:causative:11094		400	cells per litre	present	HAEDAT:SI-01:SI-15-011		Lingulodinium polyedra
HAEDAT:SI-01:SI-02-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:SI-01:SI-02-002:causative:11107		214	cells per litre	present	HAEDAT:SI-01:SI-02-002		Dinophysis spp.
HAEDAT:ES-19:ES-07-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-19:ES-07-001:causative:11105		2146560	cells per litre	present	HAEDAT:ES-19:ES-07-001		Heterosigma akashiwo
HAEDAT:ES-29:ES-16-015	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:ES-29:ES-16-015:causative:12608				present	HAEDAT:ES-29:ES-16-015		Gambierdiscus caribaeus Vandersea, Litaker, Faust, Kibler, Holland & Tester, 2009
HAEDAT:CL-02:CL-70-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:CL-02:CL-70-001:causative:11480				present	HAEDAT:CL-02:CL-70-001		Dinophysis acuta Ehrenberg 1841
HAEDAT:CL-03:CL-79-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:CL-03:CL-79-001:causative:11115				present	HAEDAT:CL-03:CL-79-001		Dinophysis acuta Ehrenberg 1841
HAEDAT:CL-03:CL-86-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:CL-03:CL-86-001:causative:11116				present	HAEDAT:CL-03:CL-86-001		Dinophysis acuta Ehrenberg 1841
HAEDAT:CL-03:CL-80-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:CL-03:CL-80-001:causative:11117				present	HAEDAT:CL-03:CL-80-001		Dinophysis acuta Ehrenberg 1841
HAEDAT:CL-03:CL-84-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:CL-03:CL-84-001:causative:11118				present	HAEDAT:CL-03:CL-84-001		Dinophysis acuta Ehrenberg 1841
HAEDAT:CL-03:CL-91-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:CL-03:CL-91-001:causative:11119				present	HAEDAT:CL-03:CL-91-001		Dinophysis acuta Ehrenberg 1841
HAEDAT:CL-02:CL-98-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:CL-02:CL-98-002:causative:11120				present	HAEDAT:CL-02:CL-98-002		Dinophysis acuminata Claparède et Lachmann 1859
HAEDAT:CL-02:CL-13-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:CL-02:CL-13-001:causative:11121				present	HAEDAT:CL-02:CL-13-001		Dinophysis acuminata Claparède et Lachmann 1859
HAEDAT:BR-02:BR-14-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:BR-02:BR-14-001:causative:11122				present	HAEDAT:BR-02:BR-14-001		Trichodesmium erythraeum (Ehrenberg) Gomont 1892
HAEDAT:BR-27:BR-96-006	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:BR-27:BR-96-006:causative:11425				present	HAEDAT:BR-27:BR-96-006	urn:lsid:marinespecies.org:taxname:146557	Microcystis spp.
HAEDAT:IE-04:IE-12-009	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:IE-04:IE-12-009:causative:11132		4493650	cells per litre	present	HAEDAT:IE-04:IE-12-009		Karenia mikimotoi
HAEDAT:IE-05:IE-12-009	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:IE-05:IE-12-009:causative:11132		4493650	cells per litre	present	HAEDAT:IE-05:IE-12-009		Karenia mikimotoi
HAEDAT:IE-06:IE-12-009	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:IE-06:IE-12-009:causative:11132		4493650	cells per litre	present	HAEDAT:IE-06:IE-12-009		Karenia mikimotoi
HAEDAT:IE-07:IE-12-009	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:IE-07:IE-12-009:causative:11132		4493650	cells per litre	present	HAEDAT:IE-07:IE-12-009		Karenia mikimotoi
HAEDAT:IE-08:IE-12-009	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:IE-08:IE-12-009:causative:11132		4493650	cells per litre	present	HAEDAT:IE-08:IE-12-009		Karenia mikimotoi
HAEDAT:IE-04:IE-15-006	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:IE-04:IE-15-006:causative:13133		8995392	cells per litre	present	HAEDAT:IE-04:IE-15-006		Karenia mikimotoi
HAEDAT:IE-04:IE-05-011	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:IE-04:IE-05-011:causative:11134		3783945	cells per litre	present	HAEDAT:IE-04:IE-05-011		Karenia mikimotoi
HAEDAT:IE-05:IE-05-011	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:IE-05:IE-05-011:causative:11134		3783945	cells per litre	present	HAEDAT:IE-05:IE-05-011		Karenia mikimotoi
HAEDAT:IE-06:IE-05-011	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:IE-06:IE-05-011:causative:11134		3783945	cells per litre	present	HAEDAT:IE-06:IE-05-011		Karenia mikimotoi
HAEDAT:IE-07:IE-05-011	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:IE-07:IE-05-011:causative:11134		3783945	cells per litre	present	HAEDAT:IE-07:IE-05-011		Karenia mikimotoi
HAEDAT:IE-08:IE-05-011	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:IE-08:IE-05-011:causative:11134		3783945	cells per litre	present	HAEDAT:IE-08:IE-05-011		Karenia mikimotoi
HAEDAT:PE-13:PE-02-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PE-13:PE-02-001:causative:11154				present	HAEDAT:PE-13:PE-02-001		Dinophysis rotundata
HAEDAT:PE-13:PE-02-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PE-13:PE-02-001:causative:11153				present	HAEDAT:PE-13:PE-02-001		Dinophysis caudata
HAEDAT:PE-13:PE-02-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PE-13:PE-02-001:causative:11152		920	cells per litre	present	HAEDAT:PE-13:PE-02-001		Dinophysis acuminata
HAEDAT:PE-14:PE-02-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PE-14:PE-02-002:causative:11150		5200	cells per litre	present	HAEDAT:PE-14:PE-02-002		Dinophysis acuminata
HAEDAT:PE-13:PE-03-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:PE-13:PE-03-002:causative:11151				present	HAEDAT:PE-13:PE-03-002		Alexandrium monilatum (Howell) Balech 1985
HAEDAT:AR-03:AR-99-001	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:AR-03:AR-99-001:causative:11367				present	HAEDAT:AR-03:AR-99-001		Prorocentrum lima (Ehrenberg) Stein 1878
HAEDAT:AR-35:AR-92-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:AR-35:AR-92-002:causative:11143	in  Lapataia  Bay	821 000	cells per litre	present	HAEDAT:AR-35:AR-92-002		Alexandrium catenella (Whedon et Kofoid) Balech 1985
HAEDAT:AR-35:AR-11-002	IOC-UNESCO	HAEDAT	HAEDAT	HumanObservation	HAEDAT:AR-35:AR-11-002:causative:11144				present	HAEDAT:AR-35:AR-11-002		Alexandrium catenella (Whedon et Kofoid) Balech 1985
